candidate_id,first_name,last_name,email,phone,location_city,location_country,current_company,current_title,linkedin_url,created_date
CAND-1892,Matas,Levinskas,matas.levinskas@gmail.com,001-539-892-0522x299,Kyiv,Ukraine,Tesonet,Senior Engineering Manager,linkedin.com/in/matas-levinskas-834,2025-02-08
CAND-1893,Paulina,Kowalski,paulina.kowalski1@outlook.com,(416)559-1438,Tallinn,Estonia,,,linkedin.com/in/paulina-kowalski-983,2025-06-16
CAND-1894,Piotr,Wisniewski,piotr.wisniewski@gmail.com,(655)639-8358,Wroclaw,Poland,Vinted,Senior FP&A Analyst,linkedin.com/in/piotr-wisniewski-936,2024-09-16
CAND-1895,Jessica,Brown,jessica.brown@gmail.com,(617)977-3264x30954,Berlin,Germany,Ubisoft,People Operations Coordinator,,2025-02-19
CAND-1896,Marta,Kozlowski,marta.kozlowski@gmail.com,+1-312-479-9702x927,Amsterdam,Netherlands,Jam City,Senior FP&A Analyst,,2024-05-16
CAND-1897,Laura,Radzevicius,laura.radzevicius@protonmail.com,,Vilnius,Lithuania,Zalando,BI Analyst,,2024-04-05
CAND-1898,Zsuzsanna,Popescu,zsuzsanna.popescu@protonmail.com,,Amsterdam,Netherlands,Bolt,Senior Product Lead,linkedin.com/in/zsuzsanna-popescu-586,2024-12-19
CAND-1899,Grace,Clark,grace.clark1@protonmail.com,9537978713,Krakow,Poland,Vinted,Head of Growth,linkedin.com/in/grace-clark-753,2024-03-10
CAND-1900,Edvinas,Jankauskas,edvinas.jankauskas@gmail.com,(498)783-2201,Hamburg,Germany,CGI,Group Product Manager,linkedin.com/in/edvinas-jankauskas-749,2024-04-15
CAND-1901,Lina,Rimkus,lina.rimkus@outlook.com,(908)732-0048x7978,Berlin,Germany,Zalando,Senior Backend Engineer,linkedin.com/in/lina-rimkus-512,2025-06-12
CAND-1902,Tiberiu,Ionescu,tiberiu.ionescu1@outlook.com,,Berlin,Germany,SumUp,QA Engineer,linkedin.com/in/tiberiu-ionescu-573,2024-04-15
CAND-1903,Joanna,Wozniak,joanna.wozniak@protonmail.com,+1-635-585-2386x00304,Berlin,Germany,Nord Security,L&D Specialist,linkedin.com/in/joanna-wozniak-498,2025-03-10
CAND-1904,Petra,Ionescu,petra.ionescu2@gmail.com,(219)495-1715x2391,Berlin,Germany,SEB,Senior Legal Counsel,linkedin.com/in/petra-ionescu-263,2025-02-27
CAND-1905,Simona,Kazlauskas,simona.kazlauskas1@gmail.com,,Krakow,Poland,Danske Bank,Brand Manager,linkedin.com/in/simona-kazlauskas-456,2025-03-08
CAND-1906,Aleksandra,Lewandowski,aleksandra.lewandowski@gmail.com,+1-292-595-0143x7483,Warsaw,Poland,Contentful,Analytics Engineer,linkedin.com/in/aleksandra-lewandowski-245,2024-04-06
CAND-1907,Paulina,Lewandowski,paulina.lewandowski1@yahoo.com,3964713971,London,United Kingdom,Checkout.com,Senior Finance Manager,linkedin.com/in/paulina-lewandowski-719,2024-08-01
CAND-1908,Jolanta,Kazlauskas,jolanta.kazlauskas@gmail.com,,Kaunas,Lithuania,Revolut,Compliance Specialist,linkedin.com/in/jolanta-kazlauskas-673,2024-08-15
CAND-1909,Saulius,Petrauskas,saulius.petrauskas1@gmail.com,(302)321-3217x6720,Amsterdam,Netherlands,Danske Bank,Financial Analyst,linkedin.com/in/saulius-petrauskas-657,2025-04-23
CAND-1910,Emily,Thomas,emily.thomas@yahoo.com,,Vilnius,Lithuania,Wargaming,Legal Manager,linkedin.com/in/emily-thomas-832,2024-06-19
CAND-1911,Kinga,Smirnov,kinga.smirnov@protonmail.com,,Vilnius,Lithuania,Barclays Technology,Financial Analyst,linkedin.com/in/kinga-smirnov-592,2025-05-31
CAND-1912,Janos,Popescu,janos.popescu@gmail.com,216-961-2201,Vilnius,Lithuania,Bolt,Engineering Manager,linkedin.com/in/janos-popescu-402,2024-10-24
CAND-1913,Anna,Lewandowski,anna.lewandowski@protonmail.com,(658)573-3930,Amsterdam,Netherlands,,,linkedin.com/in/anna-lewandowski-580,2024-04-06
CAND-1914,Lily,Lewis,lily.lewis@outlook.com,,London,United Kingdom,EA Games,Compliance Specialist,,2025-03-20
CAND-1915,Pawel,Zielinski,pawel.zielinski1@gmail.com,(365)338-0274x81242,Tallinn,Estonia,SEB,CRM Manager,linkedin.com/in/pawel-zielinski-729,2025-01-10
CAND-1916,Neringa,Stonkus,neringa.stonkus@protonmail.com,608-868-2509x5229,London,United Kingdom,Zalando,Legal Manager,linkedin.com/in/neringa-stonkus-190,2024-03-18
CAND-1917,Noah,Lewis,noah.lewis@gmail.com,(509)735-5610,Kaunas,Lithuania,Devbridge,Compliance Manager,linkedin.com/in/noah-lewis-216,2024-12-08
CAND-1918,Marta,Nowak,marta.nowak1@gmail.com,(697)501-3712,London,United Kingdom,King,Senior Product Designer,linkedin.com/in/marta-nowak-131,2025-05-31
CAND-1919,Domantas,Mockus,domantas.mockus@outlook.com,,Tallinn,Estonia,Paddle,CRM Manager,linkedin.com/in/domantas-mockus-830,2024-07-30
CAND-1920,Weronika,Wisniewski,weronika.wisniewski@gmail.com,(258)458-5642x30412,Kaunas,Lithuania,Ubisoft,Group Product Manager,linkedin.com/in/weronika-wisniewski-827,2025-06-01
CAND-1921,Mirela,Toth,mirela.toth@gmail.com,406.215.9273x8740,Vilnius,Lithuania,DXC Technology,Analytics Manager,linkedin.com/in/mirela-toth-249,2025-06-14
CAND-1922,Rytis,Mockus,rytis.mockus1@yahoo.com,,Lviv,Ukraine,DXC Technology,Data Analyst,,2024-05-24
CAND-1923,Mantas,Jankauskas,mantas.jankauskas1@gmail.com,316.769.0632x248,Kaunas,Lithuania,Playtika,Customer Support Specialist,linkedin.com/in/mantas-jankauskas-446,2024-10-13
CAND-1924,Jonas,Zukauskas,jonas.zukauskas@protonmail.com,942-903-4030x10956,Vilnius,Lithuania,Freelance,Head of Marketing,,2024-08-10
CAND-1925,Agnieszka,Jankowski,agnieszka.jankowski1@gmail.com,(464)591-5795x546,Vilnius,Lithuania,King,Security Engineer,linkedin.com/in/agnieszka-jankowski-167,2025-03-30
CAND-1926,Larysa,Tkachenko,larysa.tkachenko@yahoo.com,,Vilnius,Lithuania,Freelance,CRM Manager,linkedin.com/in/larysa-tkachenko-656,2024-07-03
CAND-1927,Artem,Bondarenko,artem.bondarenko1@gmail.com,,London,United Kingdom,Jam City,Senior Legal Counsel,linkedin.com/in/artem-bondarenko-527,2025-02-07
CAND-1928,Inga,Kairys,inga.kairys@gmail.com,371-324-7601x080,Vilnius,Lithuania,Jam City,Senior TA Specialist,,2024-11-06
CAND-1929,Amy,Walker,amy.walker@outlook.com,,Amsterdam,Netherlands,N26,VP of Product,linkedin.com/in/amy-walker-457,2024-08-05
CAND-1930,Julia,Hartmann,julia.hartmann@yahoo.com,6303683176,Wroclaw,Poland,Zynga,Compliance Manager,,2024-04-06
CAND-1931,Oksana,Boyko,oksana.boyko@outlook.com,226.380.8081x5712,Berlin,Germany,Luminor,Trust and Safety Lead,linkedin.com/in/oksana-boyko-931,2025-05-12
CAND-1932,Marta,Wozniak,marta.wozniak@outlook.com,707-313-8067x13073,Amsterdam,Netherlands,Adform,Senior Growth Manager,linkedin.com/in/marta-wozniak-638,2025-01-01
CAND-1933,Egle,Butkus,egle.butkus@outlook.com,,Vilnius,Lithuania,Revolut,Senior Analytics Engineer,linkedin.com/in/egle-butkus-950,2025-06-11
CAND-1934,Jolanta,Daunoras,jolanta.daunoras@protonmail.com,4453847436,Wroclaw,Poland,Accenture,Data Analyst,linkedin.com/in/jolanta-daunoras-694,2024-09-04
CAND-1935,Sophie,Williams,sophie.williams@gmail.com,001-830-809-6258x857,Berlin,Germany,LMT,Senior Analytics Engineer,linkedin.com/in/sophie-williams-125,2024-07-11
CAND-1936,Bence,Popescu,bence.popescu1@gmail.com,+1-847-403-1805x339,Vilnius,Lithuania,Devbridge,Product Lead,,2025-01-31
CAND-1937,Agnieszka,Kaminski,agnieszka.kaminski1@gmail.com,,Vilnius,Lithuania,Atea,HR Business Partner,linkedin.com/in/agnieszka-kaminski-551,2024-03-23
CAND-1938,Yulia,Shevchuk,yulia.shevchuk@outlook.com,446.966.2159x183,Amsterdam,Netherlands,Danske Bank,Junior Frontend Engineer,linkedin.com/in/yulia-shevchuk-708,2024-07-04
CAND-1939,Mykhailo,Oliynyk,mykhailo.oliynyk1@gmail.com,7002466614,Kharkiv,Ukraine,Jam City,Senior Growth Manager,linkedin.com/in/mykhailo-oliynyk-118,2024-05-06
CAND-1940,Simona,Kazlauskas,simona.kazlauskas2@gmail.com,001-511-307-9771x40049,Kaunas,Lithuania,Jam City,Senior Frontend Engineer,linkedin.com/in/simona-kazlauskas-123,2025-02-15
CAND-1941,Laura,Schneider,laura.schneider@gmail.com,001-294-690-5315x204,Vilnius,Lithuania,Zynga,Marketing Manager,linkedin.com/in/laura-schneider-142,2024-01-14
CAND-1942,Jessica,Smith,jessica.smith@gmail.com,,Kyiv,Ukraine,SEB,Compensation and Benefits Analyst,linkedin.com/in/jessica-smith-580,2024-10-22
CAND-1943,Zsuzsanna,Smirnov,zsuzsanna.smirnov@protonmail.com,+1-397-869-8731x3797,Tallinn,Estonia,Personio,Management Accountant,,2025-01-11
CAND-1944,Kinga,Kovacs,kinga.kovacs@gmail.com,(998)941-6612x3740,Krakow,Poland,DXC Technology,CRM Manager,linkedin.com/in/kinga-kovacs-481,2024-08-12
CAND-1945,Laura,Zukauskas,laura.zukauskas1@protonmail.com,001-643-332-5623,Krakow,Poland,Checkout.com,Talent Acquisition Specialist,linkedin.com/in/laura-zukauskas-993,2024-10-01
CAND-1946,Daryna,Lytovchenko,daryna.lytovchenko@gmail.com,+1-970-414-2620x370,Wroclaw,Poland,Freelance,Senior TA Specialist,,2024-08-09
CAND-1947,Lukasz,Wozniak,lukasz.wozniak1@gmail.com,316-502-0418,Vilnius,Lithuania,,,,2025-04-29
CAND-1948,Lukasz,Wojcik,lukasz.wojcik@gmail.com,,Tallinn,Estonia,Miniclip,Senior CRM Manager,linkedin.com/in/lukasz-wojcik-349,2025-03-16
CAND-1949,Ioana,Popescu,ioana.popescu2@gmail.com,(299)689-8972x117,London,United Kingdom,EPAM Systems,Senior Operations Specialist,,2024-02-02
CAND-1950,Kateryna,Oliynyk,kateryna.oliynyk@gmail.com,+1-580-918-6448x22175,Vilnius,Lithuania,LMT,Brand Manager,,2024-02-16
CAND-1951,Philipp,Klein,philipp.klein@gmail.com,,Tallinn,Estonia,Personio,Trust and Safety Lead,linkedin.com/in/philipp-klein-675,2024-01-30
CAND-1952,Saulius,Paulauskas,saulius.paulauskas1@gmail.com,957.308.2004x80675,Vilnius,Lithuania,Jam City,Mobile Engineer,linkedin.com/in/saulius-paulauskas-289,2024-04-06
CAND-1953,Piotr,Wisniewski,piotr.wisniewski@outlook.com,(336)491-4961,Kyiv,Ukraine,N26,Growth Lead,linkedin.com/in/piotr-wisniewski-916,2024-04-12
CAND-1954,Saulius,Radzevicius,saulius.radzevicius@gmail.com,279.642.9688x27697,Amsterdam,Netherlands,Swedbank,Operations Analyst,,2024-06-01
CAND-1955,Kateryna,Shevchenko,kateryna.shevchenko@protonmail.com,3957314196,London,United Kingdom,TrueLayer,Operations Specialist,linkedin.com/in/kateryna-shevchenko-793,2024-12-24
CAND-1956,Piotr,Kowalczyk,piotr.kowalczyk@protonmail.com,,Lviv,Ukraine,Zynga,Lead UX Researcher,linkedin.com/in/piotr-kowalczyk-588,2024-11-07
CAND-1957,Krzysztof,Kozlowski,krzysztof.kozlowski@outlook.com,(307)983-2748x83565,Wroclaw,Poland,Luminor,Senior Data Analyst,linkedin.com/in/krzysztof-kozlowski-304,2024-09-10
CAND-1958,Bartosz,Mazur,bartosz.mazur1@gmail.com,001-862-840-9649,Riga,Latvia,Danske Bank,Senior HR Business Partner,,2024-09-20
CAND-1959,Marius,Popescu,marius.popescu@yahoo.com,+1-634-496-0478,Vilnius,Lithuania,Freelance,Senior Legal Counsel,linkedin.com/in/marius-popescu-160,2025-03-10
CAND-1960,Mykhailo,Kovalchuk,mykhailo.kovalchuk@gmail.com,470-728-5162,Amsterdam,Netherlands,Miniclip,Senior Operations Manager,,2024-03-01
CAND-1961,Adam,Kozlowski,adam.kozlowski@yahoo.com,,Krakow,Poland,Adform,HR Business Partner,,2024-08-08
CAND-1962,Dovydas,Noreika,dovydas.noreika@yahoo.com,,Warsaw,Poland,Atea,Senior Product Designer,linkedin.com/in/dovydas-noreika-478,2024-09-05
CAND-1963,Bartosz,Wozniak,bartosz.wozniak@gmail.com,,Warsaw,Poland,Contentful,FP&A Analyst,,2025-03-28
CAND-1964,Piotr,Nowak,piotr.nowak@protonmail.com,001-536-648-8208,Tallinn,Estonia,Devbridge,Financial Analyst,linkedin.com/in/piotr-nowak-824,2024-07-26
CAND-1965,Oleh,Moroz,oleh.moroz@gmail.com,+1-668-883-9062,Riga,Latvia,King,Senior Analytics Engineer,linkedin.com/in/oleh-moroz-794,2024-04-19
CAND-1966,Michal,Dabrowska,michal.dabrowska@outlook.com,328.579.9160x9114,Kaunas,Lithuania,CGI,Senior Product Lead,,2025-06-05
CAND-1967,Lukas,Petrauskas,lukas.petrauskas@protonmail.com,593-559-2361,Warsaw,Poland,Miniclip,Data Engineer,linkedin.com/in/lukas-petrauskas-177,2024-11-25
CAND-1968,Natalia,Jankowski,natalia.jankowski@outlook.com,760.252.3045x8816,Vilnius,Lithuania,Adform,Senior Compliance Manager,linkedin.com/in/natalia-jankowski-454,2024-03-23
CAND-1969,Tomasz,Kowalczyk,tomasz.kowalczyk@gmail.com,(354)847-2419,Riga,Latvia,Wise,Platform Engineer,linkedin.com/in/tomasz-kowalczyk-926,2025-06-17
CAND-1970,Ruta,Gudas,ruta.gudas@protonmail.com,,Tallinn,Estonia,Vinted,Senior Analytics Engineer,linkedin.com/in/ruta-gudas-506,2024-02-18
CAND-1971,Laura,Kazlauskas,laura.kazlauskas@yahoo.com,,Kyiv,Ukraine,Personio,Senior TA Specialist,linkedin.com/in/laura-kazlauskas-404,2024-03-11
CAND-1972,Iryna,Marchenko,iryna.marchenko1@outlook.com,403-644-0966x17718,Vilnius,Lithuania,Bolt,Marketing Manager,linkedin.com/in/iryna-marchenko-173,2024-02-19
CAND-1973,Nikita,Toth,nikita.toth1@gmail.com,+1-389-680-8806x782,Vilnius,Lithuania,EPAM Systems,Data Analyst,linkedin.com/in/nikita-toth-773,2024-06-22
CAND-1974,Mateusz,Jankowski,mateusz.jankowski@yahoo.com,474-868-1359,London,United Kingdom,Bolt,Senior TA Specialist,linkedin.com/in/mateusz-jankowski-961,2024-01-10
CAND-1975,Viktorija,Grigas,viktorija.grigas2@gmail.com,+1-964-686-9893x9698,Tallinn,Estonia,LMT,Senior FP&A Analyst,linkedin.com/in/viktorija-grigas-147,2024-02-13
CAND-1976,Gintaras,Paulauskas,gintaras.paulauskas@gmail.com,,Hamburg,Germany,LMT,Lead UX Researcher,linkedin.com/in/gintaras-paulauskas-992,2024-01-29
CAND-1977,Isabelle,Roberts,isabelle.roberts@gmail.com,469.441.5594x50119,Vilnius,Lithuania,Wargaming,Customer Support Specialist,,2024-03-23
CAND-1978,Yulia,Kravchenko,yulia.kravchenko@gmail.com,,Kaunas,Lithuania,Cognizant,Data Scientist,linkedin.com/in/yulia-kravchenko-942,2024-04-27
CAND-1979,Volodymyr,Melnyk,volodymyr.melnyk2@gmail.com,9753360511,Kyiv,Ukraine,TransferGo,TA Manager,linkedin.com/in/volodymyr-melnyk-462,2025-02-14
CAND-1980,Egle,Daunoras,egle.daunoras@yahoo.com,(603)798-8636x53621,Vilnius,Lithuania,Danske Bank,Senior Legal Counsel,linkedin.com/in/egle-daunoras-966,2025-06-21
CAND-1981,Mateusz,Wisniewski,mateusz.wisniewski@protonmail.com,(690)667-0009x942,London,United Kingdom,Devbridge,Head of Talent Acquisition,linkedin.com/in/mateusz-wisniewski-500,2025-01-25
CAND-1982,Domantas,Kazlauskas,domantas.kazlauskas2@gmail.com,,Vilnius,Lithuania,LMT,TA Manager,linkedin.com/in/domantas-kazlauskas-787,2024-04-14
CAND-1983,Krzysztof,Nowak,krzysztof.nowak@yahoo.com,(804)966-4896,Krakow,Poland,Luminor,Senior Marketing Manager,linkedin.com/in/krzysztof-nowak-127,2024-09-13
CAND-1984,Damian,Kaminski,damian.kaminski@yahoo.com,,Wroclaw,Poland,Delivery Hero,Senior HR Business Partner,linkedin.com/in/damian-kaminski-384,2024-08-13
CAND-1985,Magdalena,Wojcik,magdalena.wojcik@outlook.com,(205)964-2045x65775,London,United Kingdom,Pipedrive,Customer Support Lead,,2024-05-28
CAND-1986,Mia,Jones,mia.jones@protonmail.com,853-438-9062x3546,Berlin,Germany,Vinted,Talent Acquisition Specialist,linkedin.com/in/mia-jones-144,2024-09-27
CAND-1987,Agne,Radzevicius,agne.radzevicius@gmail.com,+1-226-254-0165x9953,Berlin,Germany,Adform,Data Analyst,linkedin.com/in/agne-radzevicius-120,2024-03-30
CAND-1988,Bohdan,Marchenko,bohdan.marchenko@outlook.com,001-962-621-2242x767,Amsterdam,Netherlands,Cognizant,Trust and Safety Lead,linkedin.com/in/bohdan-marchenko-909,2025-06-17
CAND-1989,Lena,Klein,lena.klein@gmail.com,(725)691-6011x2411,Berlin,Germany,Zynga,Frontend Engineer,linkedin.com/in/lena-klein-227,2024-04-23
CAND-1990,Simona,Ambrazas,simona.ambrazas1@gmail.com,+1-886-900-8017,Vilnius,Lithuania,Miniclip,VP of Product,linkedin.com/in/simona-ambrazas-604,2024-08-04
CAND-1991,Halyna,Kravchenko,halyna.kravchenko@outlook.com,,Vilnius,Lithuania,Luminor,Marketing Manager,linkedin.com/in/halyna-kravchenko-475,2024-12-26
CAND-1992,Rafal,Nowak,rafal.nowak@outlook.com,001-678-923-1299x570,Tallinn,Estonia,Delivery Hero,Head of Legal,linkedin.com/in/rafal-nowak-959,2024-08-04
CAND-1993,Alina,Boyko,alina.boyko@yahoo.com,,Vilnius,Lithuania,TrueLayer,Senior Data Analyst,,2024-01-14
CAND-1994,Maciej,Lewandowski,maciej.lewandowski@gmail.com,,London,United Kingdom,TransferGo,Talent Acquisition Specialist,linkedin.com/in/maciej-lewandowski-223,2024-09-04
CAND-1995,Simona,Mockus,simona.mockus1@yahoo.com,(264)526-1212,Amsterdam,Netherlands,EPAM Systems,Platform Engineer,linkedin.com/in/simona-mockus-465,2024-10-29
CAND-1996,Aleksandra,Wojcik,aleksandra.wojcik1@gmail.com,743.475.3659x68078,Hamburg,Germany,Contentful,Product Designer,,2024-08-11
CAND-1997,Oleh,Kravchenko,oleh.kravchenko@gmail.com,(748)624-2183x854,Riga,Latvia,Bolt,Data Analyst,linkedin.com/in/oleh-kravchenko-963,2024-09-17
CAND-1998,Daria,Ionescu,daria.ionescu2@protonmail.com,,London,United Kingdom,Swedbank,QA Engineer,linkedin.com/in/daria-ionescu-685,2024-09-24
CAND-1999,Marcin,Kozlowski,marcin.kozlowski@yahoo.com,4065445475,Warsaw,Poland,Accenture,HR Business Partner,linkedin.com/in/marcin-kozlowski-108,2025-04-26
CAND-2000,Halyna,Kravchenko,halyna.kravchenko1@yahoo.com,912-332-7489,Krakow,Poland,,,linkedin.com/in/halyna-kravchenko-907,2025-04-20
CAND-2001,Mantas,Noreika,mantas.noreika@protonmail.com,876.433.4272x038,Amsterdam,Netherlands,Nord Security,Senior Legal Counsel,linkedin.com/in/mantas-noreika-878,2024-04-05
CAND-2002,Marta,Wojcik,marta.wojcik@gmail.com,,Berlin,Germany,Telia,Legal Counsel,linkedin.com/in/marta-wojcik-772,2024-08-19
CAND-2003,Nicole,Klein,nicole.klein1@gmail.com,575-208-0196,Tallinn,Estonia,Freelance,Data Scientist,linkedin.com/in/nicole-klein-731,2025-06-21
CAND-2004,Oksana,Popescu,oksana.popescu@outlook.com,553-706-9358x824,Warsaw,Poland,Contentful,HR Business Partner,linkedin.com/in/oksana-popescu-657,2024-04-12
CAND-2005,Ivan,Shevchenko,ivan.shevchenko@gmail.com,,Krakow,Poland,Personio,Senior Data Analyst,linkedin.com/in/ivan-shevchenko-386,2024-09-07
CAND-2006,Emily,Lewis,emily.lewis@yahoo.com,940.601.8167,Kaunas,Lithuania,Pipedrive,Principal Product Manager,linkedin.com/in/emily-lewis-444,2025-03-02
CAND-2007,Janos,Kovacs,janos.kovacs2@gmail.com,516.752.4445x44608,Kaunas,Lithuania,Miniclip,Senior Product Lead,linkedin.com/in/janos-kovacs-418,2024-05-17
CAND-2008,Piotr,Dabrowska,piotr.dabrowska1@protonmail.com,001-317-499-3781x053,Berlin,Germany,Wise,HR Manager,linkedin.com/in/piotr-dabrowska-304,2024-11-21
CAND-2009,Karolina,Kozlowski,karolina.kozlowski1@yahoo.com,+1-878-484-8699,Vilnius,Lithuania,Jam City,Analytics Engineer,,2025-03-19
CAND-2010,Kateryna,Moroz,kateryna.moroz@gmail.com,,Krakow,Poland,N26,Senior Growth Manager,linkedin.com/in/kateryna-moroz-195,2024-03-07
CAND-2011,Larysa,Bondarenko,larysa.bondarenko@yahoo.com,001-890-545-7927x14724,Riga,Latvia,N26,Management Accountant,linkedin.com/in/larysa-bondarenko-252,2024-10-28
CAND-2012,Arnas,Kairys,arnas.kairys@protonmail.com,5195864242,Kaunas,Lithuania,Zalando,Senior Financial Analyst,,2024-09-20
CAND-2013,Dovydas,Zukauskas,dovydas.zukauskas@outlook.com,,Warsaw,Poland,King,TA Manager,,2024-06-28
CAND-2014,Greta,Zukauskas,greta.zukauskas@yahoo.com,,Krakow,Poland,CGI,Senior Frontend Engineer,linkedin.com/in/greta-zukauskas-952,2024-01-23
CAND-2015,Viktor,Shevchuk,viktor.shevchuk@protonmail.com,,Krakow,Poland,Miniclip,Senior Operations Specialist,,2024-01-09
CAND-2016,Vilius,Rimkus,vilius.rimkus@gmail.com,001-372-983-3912,Tallinn,Estonia,Cognizant,L&D Specialist,linkedin.com/in/vilius-rimkus-921,2025-06-19
CAND-2017,Rytis,Mockus,rytis.mockus@gmail.com,5624932880,Wroclaw,Poland,Delivery Hero,Finance Director,linkedin.com/in/rytis-mockus-628,2025-03-20
CAND-2018,Weronika,Kaminski,weronika.kaminski@gmail.com,(210)310-2320,Kaunas,Lithuania,Nord Security,Legal Manager,,2025-03-19
CAND-2019,Ivan,Moroz,ivan.moroz@outlook.com,,Vilnius,Lithuania,Delivery Hero,FP&A Manager,linkedin.com/in/ivan-moroz-501,2025-05-06
CAND-2020,Ethan,Davies,ethan.davies@gmail.com,001-986-876-6100x898,Vilnius,Lithuania,Barclays Technology,Senior HR Manager,linkedin.com/in/ethan-davies-778,2024-10-26
CAND-2021,Greta,Gudas,greta.gudas1@gmail.com,608-214-3561,Gdansk,Poland,Danske Bank,Senior TA Specialist,linkedin.com/in/greta-gudas-384,2024-11-27
CAND-2022,Charlie,Walker,charlie.walker@outlook.com,001-438-545-3198x0746,London,United Kingdom,N26,Senior Legal Counsel,linkedin.com/in/charlie-walker-829,2024-09-27
CAND-2023,Petra,Ionescu,petra.ionescu@outlook.com,,Krakow,Poland,Revolut,Operations Manager,linkedin.com/in/petra-ionescu-134,2024-05-13
CAND-2024,Adam,Mazur,adam.mazur@protonmail.com,,Kaunas,Lithuania,Wise,TA Manager,linkedin.com/in/adam-mazur-908,2024-03-14
CAND-2025,Iryna,Shevchuk,iryna.shevchuk@protonmail.com,746-695-1003x07620,Warsaw,Poland,Luminor,Senior Frontend Engineer,linkedin.com/in/iryna-shevchuk-459,2024-08-14
CAND-2026,Inga,Jankauskas,inga.jankauskas@gmail.com,396-271-5006x66641,Krakow,Poland,Zynga,Trust and Safety Analyst,linkedin.com/in/inga-jankauskas-101,2024-10-28
CAND-2027,Tetyana,Shevchenko,tetyana.shevchenko@protonmail.com,+1-865-641-1340x7851,Kaunas,Lithuania,SEB,Legal Counsel,linkedin.com/in/tetyana-shevchenko-524,2024-05-30
CAND-2028,Vilius,Gudas,vilius.gudas2@gmail.com,001-697-408-9058x36683,Warsaw,Poland,Jam City,Management Accountant,linkedin.com/in/vilius-gudas-856,2024-09-07
CAND-2029,Agne,Gudas,agne.gudas@gmail.com,(889)399-6269x7083,London,United Kingdom,Pipedrive,Legal Manager,linkedin.com/in/agne-gudas-325,2024-05-07
CAND-2030,Rafal,Smirnov,rafal.smirnov1@outlook.com,,Vilnius,Lithuania,Luminor,Analytics Engineer,linkedin.com/in/rafal-smirnov-420,2024-02-12
CAND-2031,Daryna,Moroz,daryna.moroz@outlook.com,,Warsaw,Poland,DXC Technology,Trust and Safety Lead,linkedin.com/in/daryna-moroz-345,2024-10-19
CAND-2032,Daria,Fedorov,daria.fedorov2@gmail.com,,Berlin,Germany,LMT,Finance Manager,,2024-09-02
CAND-2033,Maciej,Kowalczyk,maciej.kowalczyk@gmail.com,387.991.5059x6257,Vilnius,Lithuania,Cognizant,Senior HR Business Partner,linkedin.com/in/maciej-kowalczyk-555,2024-12-25
CAND-2034,Rytis,Grigas,rytis.grigas@gmail.com,(409)832-0126x5789,Vilnius,Lithuania,Miniclip,Engineering Manager,linkedin.com/in/rytis-grigas-384,2024-02-04
CAND-2035,Charlie,Lewis,charlie.lewis@yahoo.com,9417809521,Kyiv,Ukraine,SumUp,Partner Operations Manager,linkedin.com/in/charlie-lewis-532,2025-01-09
CAND-2036,Jolanta,Stonkus,jolanta.stonkus@outlook.com,485-317-7741x27469,Vilnius,Lithuania,,,,2024-02-07
CAND-2037,Lukas,Jankauskas,lukas.jankauskas1@gmail.com,488-824-1996,Riga,Latvia,EA Games,Operations Manager,linkedin.com/in/lukas-jankauskas-805,2025-05-28
